FID,id,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma,geom
focos_brasil_ontem_hoje_ref.79a10b49-9ef0-3e35-8413-bda6135753f7,79a10b49-9ef0-3e35-8413-bda6135753f7,-44.406,-7.633,2021-07-05T16:55:00,AQUA_M-T,URUÇUÍ,PIAUÍ,Brasil,2211209,22,33,,,,Cerrado,POINT (-7.633 -44.406)
focos_brasil_ontem_hoje_ref.33bb611e-2211-3289-be7f-e3f514ac7d44,33bb611e-2211-3289-be7f-e3f514ac7d44,-45.694,-20.608,2021-07-05T16:55:00,AQUA_M-T,FORMIGA,MINAS GERAIS,Brasil,3126109,31,33,,,,Cerrado,POINT (-20.608 -45.694)
focos_brasil_ontem_hoje_ref.3c42f83b-b8d6-3204-837e-6ebbd2449bf9,3c42f83b-b8d6-3204-837e-6ebbd2449bf9,-57.312,-18.795,2021-07-05T16:55:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,5003207,50,33,,,,Pantanal,POINT (-18.795 -57.312)
focos_brasil_ontem_hoje_ref.55dec330-ce67-35ac-9116-a568dca11abc,55dec330-ce67-35ac-9116-a568dca11abc,-45.078,-7.569,2021-07-05T16:55:00,AQUA_M-T,RIBEIRO GONÇALVES,PIAUÍ,Brasil,2208908,22,33,,,,Cerrado,POINT (-7.569 -45.078)
focos_brasil_ontem_hoje_ref.7e417d1d-ab47-3791-859e-ebce63252374,7e417d1d-ab47-3791-859e-ebce63252374,-44.579,-7.329,2021-07-05T16:55:00,AQUA_M-T,URUÇUÍ,PIAUÍ,Brasil,2211209,22,33,,,,Cerrado,POINT (-7.329 -44.579)
focos_brasil_ontem_hoje_ref.01a81995-b6e0-37b1-99b3-abfc5e53cfd7,01a81995-b6e0-37b1-99b3-abfc5e53cfd7,-45.725,-20.603,2021-07-05T16:55:00,AQUA_M-T,FORMIGA,MINAS GERAIS,Brasil,3126109,31,33,,,,Cerrado,POINT (-20.603 -45.725)
focos_brasil_ontem_hoje_ref.872a3749-9321-3bc1-ba83-5dcf093759be,872a3749-9321-3bc1-ba83-5dcf093759be,-43.687,-6.073,2021-07-05T16:55:00,AQUA_M-T,PASSAGEM FRANCA,MARANHÃO,Brasil,2107902,21,33,,,,Cerrado,POINT (-6.073 -43.687)
focos_brasil_ontem_hoje_ref.a6e268e1-b668-3a78-80e7-22c44c7b47ed,a6e268e1-b668-3a78-80e7-22c44c7b47ed,-46.488,-10.48,2021-07-05T16:55:00,AQUA_M-T,MATEIROS,TOCANTINS,Brasil,1712702,17,33,,,,Cerrado,POINT (-10.48 -46.488)
focos_brasil_ontem_hoje_ref.9da4ed4f-d6b5-337c-8b29-39e898dbe6a6,9da4ed4f-d6b5-337c-8b29-39e898dbe6a6,-43.598,-5.745,2021-07-05T16:55:00,AQUA_M-T,PARNARAMA,MARANHÃO,Brasil,2107803,21,33,,,,Cerrado,POINT (-5.745 -43.598)
focos_brasil_ontem_hoje_ref.981d68a1-2e1a-36b3-afbf-f3d4deba311a,981d68a1-2e1a-36b3-afbf-f3d4deba311a,-43.456,-20.556,2021-07-05T16:55:00,AQUA_M-T,OURO PRETO,MINAS GERAIS,Brasil,3146107,31,33,,,,Mata Atlântica,POINT (-20.556 -43.456)
focos_brasil_ontem_hoje_ref.0f4f7329-579e-31a1-b994-fcc7dbe92ffb,0f4f7329-579e-31a1-b994-fcc7dbe92ffb,-57.275,-18.791,2021-07-05T16:55:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,5003207,50,33,,,,Pantanal,POINT (-18.791 -57.275)
focos_brasil_ontem_hoje_ref.eeae9feb-c55b-3658-87f5-e3f69324b2f3,eeae9feb-c55b-3658-87f5-e3f69324b2f3,-43.329,-5.493,2021-07-05T16:55:00,AQUA_M-T,MATÕES,MARANHÃO,Brasil,2106607,21,33,,,,Cerrado,POINT (-5.493 -43.329)
focos_brasil_ontem_hoje_ref.986cd37f-90a1-3333-9697-d45b74bb9fa8,986cd37f-90a1-3333-9697-d45b74bb9fa8,-43.308,-5.489,2021-07-05T16:55:00,AQUA_M-T,MATÕES,MARANHÃO,Brasil,2106607,21,33,,,,Cerrado,POINT (-5.489 -43.308)
focos_brasil_ontem_hoje_ref.ffbfdfcd-0589-31d2-8204-b58e4ba20c29,ffbfdfcd-0589-31d2-8204-b58e4ba20c29,-43.443,-20.554,2021-07-05T16:55:00,AQUA_M-T,OURO PRETO,MINAS GERAIS,Brasil,3146107,31,33,,,,Mata Atlântica,POINT (-20.554 -43.443)
focos_brasil_ontem_hoje_ref.39fdd7e6-4cc8-343a-bd66-ad12f2659262,39fdd7e6-4cc8-343a-bd66-ad12f2659262,-44.803,-18.764,2021-07-05T16:55:00,AQUA_M-T,FELIXLÂNDIA,MINAS GERAIS,Brasil,3125705,31,33,,,,Cerrado,POINT (-18.764 -44.803)
focos_brasil_ontem_hoje_ref.d810b9b8-af4f-3c27-93ad-64c594a5535d,d810b9b8-af4f-3c27-93ad-64c594a5535d,-50.025,-18.491,2021-07-05T16:55:00,AQUA_M-T,INACIOLÂNDIA,GOIÁS,Brasil,5209937,52,33,,,,Mata Atlântica,POINT (-18.491 -50.025)
focos_brasil_ontem_hoje_ref.a2b340db-c2c7-33fe-8f59-6749c8332fe8,a2b340db-c2c7-33fe-8f59-6749c8332fe8,-43.155,-4.628,2021-07-05T16:55:00,AQUA_M-T,CAXIAS,MARANHÃO,Brasil,2103000,21,33,,,,Cerrado,POINT (-4.628 -43.155)
focos_brasil_ontem_hoje_ref.393d5ddf-9608-3bab-8e8c-8daea05f3202,393d5ddf-9608-3bab-8e8c-8daea05f3202,-50.014,-18.489,2021-07-05T16:55:00,AQUA_M-T,INACIOLÂNDIA,GOIÁS,Brasil,5209937,52,33,,,,Mata Atlântica,POINT (-18.489 -50.014)
focos_brasil_ontem_hoje_ref.971d5156-a062-3a1b-bf65-556aeadce8e5,971d5156-a062-3a1b-bf65-556aeadce8e5,-50.021,-18.487,2021-07-05T16:55:00,AQUA_M-T,INACIOLÂNDIA,GOIÁS,Brasil,5209937,52,33,,,,Mata Atlântica,POINT (-18.487 -50.021)
